2017-09-01 15:11:41:0064	../../../files/testListWithPickListSize025.txt
instanceNumber	DistanceMatrixRunningTime	NumberOfStagnantGeneration	PopulationSize	CrossoverProbability	MutationProbability	CrossoverOperator	MutationOperator	TravelledDistance	RunningTime
4	28,351	80	250	0,6	0,04	Ordered	Inversion	602,48	1,535
4	28,351	80	250	0,6	0,05	Ordered	Inversion	589,84	1,564
4	28,351	80	250	0,6	0,06	Ordered	Inversion	622,740000000001	2,542
4	28,351	80	250	0,6	0,07	Ordered	Inversion	672,260000000001	1,39
4	28,351	80	250	0,6	0,08	Ordered	Inversion	743,660000000001	1,056
4	28,351	80	250	0,6	0,09	Ordered	Inversion	672,800000000001	1,778
4	28,351	80	250	0,6	0,1	Ordered	Inversion	738,460000000001	1,305
4	28,351	80	250	0,6	0,11	Ordered	Inversion	674,360000000001	0,843
4	28,351	80	250	0,6	0,12	Ordered	Inversion	734,520000000001	1,075
4	28,351	80	250	0,65	0,01	Ordered	Inversion	641,320000000001	1,38
4	28,351	80	250	0,65	0,02	Ordered	Inversion	600,240000000001	0,86
4	28,351	80	250	0,65	0,03	Ordered	Inversion	741,080000000001	0,931
4	28,351	80	250	0,65	0,04	Ordered	Inversion	667,600000000001	2,061
4	28,351	80	250	0,65	0,05	Ordered	Inversion	710,560000000001	1,318
4	28,351	80	250	0,65	0,06	Ordered	Inversion	721,500000000001	2,076
4	28,351	80	250	0,65	0,07	Ordered	Inversion	688,060000000001	1,794
4	28,351	80	250	0,65	0,08	Ordered	Inversion	526,96	1,436
4	28,351	80	250	0,65	0,09	Ordered	Inversion	709,200000000001	1,25
4	28,351	80	250	0,65	0,1	Ordered	Inversion	526,96	2,132
4	28,351	80	250	0,65	0,11	Ordered	Inversion	683,360000000001	1,07
4	28,351	80	250	0,65	0,12	Ordered	Inversion	625,720000000001	1,215
4	28,351	80	250	0,7	0,01	Ordered	Inversion	619,78	2,684
4	28,351	80	250	0,7	0,02	Ordered	Inversion	719,220000000001	1,064
4	28,351	80	250	0,7	0,03	Ordered	Inversion	716,100000000001	1,659
4	28,351	80	250	0,7	0,04	Ordered	Inversion	785,400000000001	1,913
4	28,351	80	250	0,7	0,05	Ordered	Inversion	526,96	1,089
4	28,351	80	250	0,7	0,06	Ordered	Inversion	623,860000000001	0,912
4	28,351	80	250	0,7	0,07	Ordered	Inversion	642,140000000001	0,87
4	28,351	80	250	0,7	0,08	Ordered	Inversion	740,200000000001	1,165
4	28,351	80	250	0,7	0,09	Ordered	Inversion	526,96	2,021
4	28,351	80	250	0,7	0,1	Ordered	Inversion	642,140000000001	1,13
4	28,351	80	250	0,7	0,11	Ordered	Inversion	705,360000000001	1,01
4	28,351	80	250	0,7	0,12	Ordered	Inversion	738,120000000001	2,014
4	28,351	80	250	0,75	0,01	Ordered	Inversion	650,620000000001	1,8
4	28,351	80	250	0,75	0,02	Ordered	Inversion	681,840000000001	0,795
4	28,351	80	250	0,75	0,03	Ordered	Inversion	676,300000000001	1,8
4	28,351	80	250	0,75	0,04	Ordered	Inversion	636,980000000001	1,226
4	28,351	80	250	0,75	0,05	Ordered	Inversion	709,200000000001	1,007
4	28,351	80	250	0,75	0,06	Ordered	Inversion	734,520000000001	1,277
4	28,351	80	250	0,75	0,07	Ordered	Inversion	602,48	1,792
4	28,351	80	250	0,75	0,08	Ordered	Inversion	589,840000000001	0,922
4	28,351	80	250	0,75	0,09	Ordered	Inversion	602,48	2,045
4	28,351	80	250	0,75	0,1	Ordered	Inversion	749,540000000001	1,075
4	28,351	80	250	0,75	0,11	Ordered	Inversion	642,140000000001	1,864
4	28,351	80	250	0,75	0,12	Ordered	Inversion	526,96	1,063
4	28,351	80	250	0,8	0,01	Ordered	Inversion	743,900000000001	1,593
4	28,351	80	250	0,8	0,02	Ordered	Inversion	710,560000000001	2,24
4	28,351	80	250	0,8	0,03	Ordered	Inversion	758,920000000001	0,988
4	28,351	80	250	0,8	0,04	Ordered	Inversion	720,080000000001	3,311
4	28,351	80	250	0,8	0,05	Ordered	Inversion	433,400000000001	1,899
4	28,351	80	250	0,8	0,06	Ordered	Inversion	779,860000000001	1,715
4	28,351	80	250	0,8	0,07	Ordered	Inversion	526,96	0,792
4	28,351	80	250	0,8	0,08	Ordered	Inversion	738,120000000001	1,915
4	28,351	80	250	0,8	0,09	Ordered	Inversion	642,140000000001	2,312
4	28,351	80	250	0,8	0,1	Ordered	Inversion	709,200000000001	2,825
4	28,351	80	250	0,8	0,11	Ordered	Inversion	672,800000000001	2,552
4	28,351	80	250	0,8	0,12	Ordered	Inversion	671,240000000001	1,375
4	28,351	80	250	0,85	0,01	Ordered	Inversion	676,300000000001	0,893
4	28,351	80	250	0,85	0,02	Ordered	Inversion	717,320000000001	0,941
4	28,351	80	250	0,85	0,03	Ordered	Inversion	716,100000000001	1,876
4	28,351	80	250	0,85	0,04	Ordered	Inversion	710,560000000001	1,223
4	28,351	80	250	0,85	0,05	Ordered	Inversion	642,140000000001	1,473
4	28,351	80	250	0,85	0,06	Ordered	Inversion	614,100000000001	1,045
4	28,351	80	250	0,85	0,07	Ordered	Inversion	721,840000000001	1,409
4	28,351	80	250	0,85	0,08	Ordered	Inversion	729,320000000001	1,478
4	28,351	80	250	0,85	0,09	Ordered	Inversion	593,680000000001	0,979
4	28,351	80	250	0,85	0,1	Ordered	Inversion	741,420000000001	1,917
4	28,351	80	250	0,85	0,11	Ordered	Inversion	672,800000000001	2,184
4	28,351	80	250	0,85	0,12	Ordered	Inversion	672,800000000001	1,619
4	28,351	80	250	0,9	0,01	Ordered	Inversion	589,840000000001	1,846
4	28,351	80	250	0,9	0,02	Ordered	Inversion	526,96	1,46
4	28,351	80	250	0,9	0,03	Ordered	Inversion	526,96	2,702
4	28,351	80	250	0,9	0,04	Ordered	Inversion	609,960000000001	2,048
4	28,351	80	250	0,9	0,05	Ordered	Inversion	760,280000000001	0,882
4	28,351	80	250	0,9	0,06	Ordered	Inversion	747,640000000001	1,115
4	28,351	80	250	0,9	0,07	Ordered	Inversion	623,760000000001	1,876
4	28,351	80	250	0,9	0,08	Ordered	Inversion	672,800000000001	1,265
4	28,351	80	250	0,9	0,09	Ordered	Inversion	763,240000000001	1,524
4	28,351	80	250	0,9	0,1	Ordered	Inversion	604,760000000001	0,921
4	28,351	80	250	0,9	0,11	Ordered	Inversion	642,140000000001	1,624
4	28,351	80	250	0,9	0,12	Ordered	Inversion	724,460000000001	1,339
4	28,351	80	300	0,6	0,01	Ordered	Inversion	812,040000000001	1,17
4	28,351	80	300	0,6	0,02	Ordered	Inversion	672,800000000001	1,212
4	28,351	80	300	0,6	0,03	Ordered	Inversion	763,380000000001	1,71
4	28,351	80	300	0,6	0,04	Ordered	Inversion	688,600000000001	1,744
4	28,351	80	300	0,6	0,05	Ordered	Inversion	636,980000000001	1,748
4	28,351	80	300	0,6	0,06	Ordered	Inversion	589,84	2,198
4	28,351	80	300	0,6	0,07	Ordered	Inversion	652,200000000001	2,312
4	28,351	80	300	0,6	0,08	Ordered	Inversion	589,840000000001	1,149
4	28,351	80	300	0,6	0,09	Ordered	Inversion	614,100000000001	4,221
4	28,351	80	300	0,6	0,1	Ordered	Inversion	746,760000000001	1,687
4	28,351	80	300	0,6	0,11	Ordered	Inversion	672,800000000001	1,256
4	28,351	80	300	0,6	0,12	Ordered	Inversion	738,120000000001	1,829
4	28,351	80	300	0,65	0,01	Ordered	Inversion	614,100000000001	2,331
4	28,351	80	300	0,65	0,02	Ordered	Inversion	633,140000000001	3,348
4	28,351	80	300	0,65	0,03	Ordered	Inversion	526,96	1,898
4	28,351	80	300	0,65	0,04	Ordered	Inversion	526,96	1,925
4	28,351	80	300	0,65	0,05	Ordered	Inversion	628,620000000001	1,109
4	28,351	80	300	0,65	0,06	Ordered	Inversion	662,740000000001	2,953
4	28,351	80	300	0,65	0,07	Ordered	Inversion	717,900000000001	0,944
4	28,351	80	300	0,65	0,08	Ordered	Inversion	642,140000000001	0,927
4	28,351	80	300	0,65	0,09	Ordered	Inversion	738,120000000001	1,727
4	28,351	80	300	0,65	0,1	Ordered	Inversion	672,120000000001	2,198
4	28,351	80	300	0,65	0,11	Ordered	Inversion	526,96	1,673
4	28,351	80	300	0,65	0,12	Ordered	Inversion	526,96	1,212
4	28,351	80	300	0,7	0,01	Ordered	Inversion	660,500000000001	3,571
4	28,351	80	300	0,7	0,02	Ordered	Inversion	615,160000000001	1,749
4	28,351	80	300	0,7	0,03	Ordered	Inversion	678,000000000001	2,418
4	28,351	80	300	0,7	0,04	Ordered	Inversion	602,48	2,699
4	28,351	80	300	0,7	0,05	Ordered	Inversion	672,800000000001	1,923
4	28,351	80	300	0,7	0,06	Ordered	Inversion	670,900000000001	0,871
4	28,351	80	300	0,7	0,07	Ordered	Inversion	642,140000000001	2,48
4	28,351	80	300	0,7	0,08	Ordered	Inversion	606,320000000001	1,185
4	28,351	80	300	0,7	0,09	Ordered	Inversion	699,480000000001	1,51
4	28,351	80	300	0,7	0,1	Ordered	Inversion	642,140000000001	3,337
4	28,351	80	300	0,7	0,11	Ordered	Inversion	642,140000000001	2,262
4	28,351	80	300	0,7	0,12	Ordered	Inversion	741,420000000001	1,407
4	28,351	80	300	0,75	0,01	Ordered	Inversion	709,060000000001	3,104
4	28,351	80	300	0,75	0,02	Ordered	Inversion	608,9	1,68
4	28,351	80	300	0,75	0,03	Ordered	Inversion	737,240000000001	1,223
4	28,351	80	300	0,75	0,04	Ordered	Inversion	615,500000000001	3,089
4	28,351	80	300	0,75	0,05	Ordered	Inversion	625,720000000001	1,209
4	28,351	80	300	0,75	0,06	Ordered	Inversion	746,280000000002	0,986
4	28,351	80	300	0,75	0,07	Ordered	Inversion	662,740000000001	0,831
4	28,351	80	300	0,75	0,08	Ordered	Inversion	708,180000000001	1,227
4	28,351	80	300	0,75	0,09	Ordered	Inversion	604,760000000001	1,397
4	28,351	80	300	0,75	0,1	Ordered	Inversion	526,96	1,52
4	28,351	80	300	0,75	0,11	Ordered	Inversion	633,480000000001	1,691
4	28,351	80	300	0,75	0,12	Ordered	Inversion	526,96	1,319
4	28,351	80	300	0,8	0,01	Ordered	Inversion	708,520000000001	1,189
4	28,351	80	300	0,8	0,02	Ordered	Inversion	642,140000000001	5,238
4	28,351	80	300	0,8	0,03	Ordered	Inversion	682,860000000001	1,238
4	28,351	80	300	0,8	0,04	Ordered	Inversion	526,96	1,463
4	28,351	80	300	0,8	0,05	Ordered	Inversion	642,140000000001	2,294
4	28,351	80	300	0,8	0,06	Ordered	Inversion	708,860000000001	1,364
4	28,351	80	300	0,8	0,07	Ordered	Inversion	743,660000000001	2,277
4	28,351	80	300	0,8	0,08	Ordered	Inversion	672,800000000001	1,712
4	28,351	80	300	0,8	0,09	Ordered	Inversion	607,680000000001	1,523
4	28,351	80	300	0,8	0,1	Ordered	Inversion	727,040000000001	2,159
4	28,351	80	300	0,8	0,11	Ordered	Inversion	644,760000000001	1,088
4	28,351	80	300	0,8	0,12	Ordered	Inversion	703,520000000001	1,767
4	28,351	80	300	0,85	0,01	Ordered	Inversion	701,24	2,101
4	28,351	80	300	0,85	0,02	Ordered	Inversion	589,840000000001	1,399
4	28,351	80	300	0,85	0,03	Ordered	Inversion	709,200000000001	2,964
4	28,351	80	300	0,85	0,04	Ordered	Inversion	735,540000000001	1,436
4	28,351	80	300	0,85	0,05	Ordered	Inversion	721,500000000001	1,035
4	28,351	80	300	0,85	0,06	Ordered	Inversion	634,940000000001	0,971
4	28,351	80	300	0,85	0,07	Ordered	Inversion	693,460000000001	3,104
4	28,351	80	300	0,85	0,08	Ordered	Inversion	589,840000000001	1,647
4	28,351	80	300	0,85	0,09	Ordered	Inversion	526,96	1,438
4	28,351	80	300	0,85	0,1	Ordered	Inversion	526,96	2,203
4	28,351	80	300	0,85	0,11	Ordered	Inversion	628,280000000001	1,383
4	28,351	80	300	0,85	0,12	Ordered	Inversion	526,96	0,907
4	28,351	80	300	0,9	0,01	Ordered	Inversion	688,740000000001	1,566
4	28,351	80	300	0,9	0,02	Ordered	Inversion	719,060000000001	2,303
4	28,351	80	300	0,9	0,03	Ordered	Inversion	697,980000000001	1,942
4	28,351	80	300	0,9	0,04	Ordered	Inversion	727,040000000001	1,587
4	28,351	80	300	0,9	0,05	Ordered	Inversion	699,340000000001	1,843
4	28,351	80	300	0,9	0,06	Ordered	Inversion	589,84	1,733
4	28,351	80	300	0,9	0,07	Ordered	Inversion	709,200000000001	1,648
4	28,351	80	300	0,9	0,08	Ordered	Inversion	721,500000000001	1,93
4	28,351	80	300	0,9	0,09	Ordered	Inversion	674,360000000001	2,472
4	28,351	80	300	0,9	0,1	Ordered	Inversion	642,140000000001	3,267
4	28,351	80	300	0,9	0,11	Ordered	Inversion	752,300000000001	2,116
4	28,351	80	300	0,9	0,12	Ordered	Inversion	746,760000000001	2,119
4	28,351	80	350	0,6	0,01	Ordered	Inversion	729,800000000001	1,154
4	28,351	80	350	0,6	0,02	Ordered	Inversion	691,900000000001	1,443
4	28,351	80	350	0,6	0,03	Ordered	Inversion	719,600000000001	2,802
4	28,351	80	350	0,6	0,04	Ordered	Inversion	526,96	1,936
4	28,351	80	350	0,6	0,05	Ordered	Inversion	642,140000000001	2,473
4	28,351	80	350	0,6	0,06	Ordered	Inversion	753,520000000001	1,793
4	28,351	80	350	0,6	0,07	Ordered	Inversion	719,400000000001	1,185
4	28,351	80	350	0,6	0,08	Ordered	Inversion	672,800000000001	1,217
4	28,351	80	350	0,6	0,09	Ordered	Inversion	642,140000000001	2,129
4	28,351	80	350	0,6	0,1	Ordered	Inversion	721,500000000001	2,045
4	28,351	80	350	0,6	0,11	Ordered	Inversion	523,360000000001	1,561
4	28,351	80	350	0,6	0,12	Ordered	Inversion	638,540000000001	1,32
4	28,351	80	350	0,65	0,01	Ordered	Inversion	671,78	2,288
4	28,351	80	350	0,65	0,02	Ordered	Inversion	742,640000000001	2,086
4	28,351	80	350	0,65	0,03	Ordered	Inversion	660,840000000001	2,422
4	28,351	80	350	0,65	0,04	Ordered	Inversion	589,840000000001	2,163
4	28,351	80	350	0,65	0,05	Ordered	Inversion	643,540000000001	1,587
4	28,351	80	350	0,65	0,06	Ordered	Inversion	595,040000000001	1,483
4	28,351	80	350	0,65	0,07	Ordered	Inversion	732,580000000001	1,981
4	28,351	80	350	0,65	0,08	Ordered	Inversion	628,620000000001	1,929
4	28,351	80	350	0,65	0,09	Ordered	Inversion	526,96	1,975
4	28,351	80	350	0,65	0,1	Ordered	Inversion	676,300000000001	1,27
4	28,351	80	350	0,65	0,11	Ordered	Inversion	672,800000000001	2,142
4	28,351	80	350	0,65	0,12	Ordered	Inversion	780,540000000001	1,447
4	28,351	80	350	0,7	0,01	Ordered	Inversion	699,140000000001	3,773
4	28,351	80	350	0,7	0,02	Ordered	Inversion	712,500000000001	2,244
4	28,351	80	350	0,7	0,03	Ordered	Inversion	646,320000000001	1,498
4	28,351	80	350	0,7	0,04	Ordered	Inversion	595,040000000001	1,747
4	28,351	80	350	0,7	0,05	Ordered	Inversion	700,700000000001	3,059
4	28,351	80	350	0,7	0,06	Ordered	Inversion	644,760000000001	2,001
4	28,351	80	350	0,7	0,07	Ordered	Inversion	644,080000000001	1,607
4	28,351	80	350	0,7	0,08	Ordered	Inversion	593,680000000001	2,018
4	28,351	80	350	0,7	0,09	Ordered	Inversion	523,360000000001	3,235
4	28,351	80	350	0,7	0,1	Ordered	Inversion	698,120000000001	1,977
4	28,351	80	350	0,7	0,11	Ordered	Inversion	642,140000000001	2,295
4	28,351	80	350	0,7	0,12	Ordered	Inversion	746,760000000001	1,909
4	28,351	80	350	0,75	0,01	Ordered	Inversion	729,800000000001	2,597
4	28,351	80	350	0,75	0,02	Ordered	Inversion	589,840000000001	1,414
4	28,351	80	350	0,75	0,03	Ordered	Inversion	735,540000000001	1,488
4	28,351	80	350	0,75	0,04	Ordered	Inversion	589,840000000001	1,674
4	28,351	80	350	0,75	0,05	Ordered	Inversion	589,84	1,941
4	28,351	80	350	0,75	0,06	Ordered	Inversion	642,140000000001	2,88
4	28,351	80	350	0,75	0,07	Ordered	Inversion	674,360000000001	1,335
4	28,351	80	350	0,75	0,08	Ordered	Inversion	602,48	3,214
4	28,351	80	350	0,75	0,09	Ordered	Inversion	716,100000000001	1,806
4	28,351	80	350	0,75	0,1	Ordered	Inversion	593,680000000001	1,911
4	28,351	80	350	0,75	0,11	Ordered	Inversion	642,140000000001	2,025
4	28,351	80	350	0,75	0,12	Ordered	Inversion	526,96	2,441
4	28,351	80	350	0,8	0,01	Ordered	Inversion	674,360000000001	4,178
4	28,351	80	350	0,8	0,02	Ordered	Inversion	736,360000000001	1,798
4	28,351	80	350	0,8	0,03	Ordered	Inversion	593,680000000001	3,146
4	28,351	80	350	0,8	0,04	Ordered	Inversion	710,560000000001	4,619
4	28,351	80	350	0,8	0,05	Ordered	Inversion	706,240000000001	1,511
4	28,351	80	350	0,8	0,06	Ordered	Inversion	628,620000000001	1,199
4	28,351	80	350	0,8	0,07	Ordered	Inversion	696,560000000001	1,357
4	28,351	80	350	0,8	0,08	Ordered	Inversion	710,900000000001	2,513
4	28,351	80	350	0,8	0,09	Ordered	Inversion	602,48	1,612
4	28,351	80	350	0,8	0,1	Ordered	Inversion	676,300000000001	1,885
4	28,351	80	350	0,8	0,11	Ordered	Inversion	642,140000000001	3,296
4	28,351	80	350	0,8	0,12	Ordered	Inversion	642,140000000001	1,297
4	28,351	80	350	0,85	0,01	Ordered	Inversion	750,600000000002	3,763
4	28,351	80	350	0,85	0,02	Ordered	Inversion	743,660000000001	2,137
4	28,351	80	350	0,85	0,03	Ordered	Inversion	771,160000000001	3,545
4	28,351	80	350	0,85	0,04	Ordered	Inversion	623,760000000001	1,378
4	28,351	80	350	0,85	0,05	Ordered	Inversion	676,300000000001	1,432
4	28,351	80	350	0,85	0,06	Ordered	Inversion	674,360000000001	2,123
4	28,351	80	350	0,85	0,07	Ordered	Inversion	710,560000000001	1,905
4	28,351	80	350	0,85	0,08	Ordered	Inversion	763,240000000001	2,205
4	28,351	80	350	0,85	0,09	Ordered	Inversion	526,96	1,397
4	28,351	80	350	0,85	0,1	Ordered	Inversion	741,080000000001	1,875
4	28,351	80	350	0,85	0,11	Ordered	Inversion	526,96	2,991
4	28,351	80	350	0,85	0,12	Ordered	Inversion	706,380000000001	1,356
4	28,351	80	350	0,9	0,01	Ordered	Inversion	738,120000000001	4,542
4	28,351	80	350	0,9	0,02	Ordered	Inversion	741,420000000001	1,099
4	28,351	80	350	0,9	0,03	Ordered	Inversion	662,740000000001	1,374
4	28,351	80	350	0,9	0,04	Ordered	Inversion	642,140000000001	2,234
4	28,351	80	350	0,9	0,05	Ordered	Inversion	633,480000000001	1,409
4	28,351	80	350	0,9	0,06	Ordered	Inversion	589,840000000001	3,909
4	28,351	80	350	0,9	0,07	Ordered	Inversion	710,560000000001	1,787
4	28,351	80	350	0,9	0,08	Ordered	Inversion	625,720000000001	1,419
4	28,351	80	350	0,9	0,09	Ordered	Inversion	642,140000000001	2,529
4	28,351	80	350	0,9	0,1	Ordered	Inversion	741,420000000001	2,819
4	28,351	80	350	0,9	0,11	Ordered	Inversion	730,000000000001	1,989
4	28,351	80	350	0,9	0,12	Ordered	Inversion	674,360000000001	2,156
4	28,351	80	400	0,6	0,01	Ordered	Inversion	750,800000000002	1,461
4	28,351	80	400	0,6	0,02	Ordered	Inversion	688,060000000001	2,602
4	28,351	80	400	0,6	0,03	Ordered	Inversion	683,360000000001	3,319
4	28,351	80	400	0,6	0,04	Ordered	Inversion	672,800000000001	2,869
4	28,351	80	400	0,6	0,05	Ordered	Inversion	712,500000000001	5,073
4	28,351	80	400	0,6	0,06	Ordered	Inversion	602,48	1,638
4	28,351	80	400	0,6	0,07	Ordered	Inversion	662,740000000001	2,369
4	28,351	80	400	0,6	0,08	Ordered	Inversion	692,240000000001	1,871
4	28,351	80	400	0,6	0,09	Ordered	Inversion	589,840000000001	1,898
4	28,351	80	400	0,6	0,1	Ordered	Inversion	746,760000000001	3,162
4	28,351	80	400	0,6	0,11	Ordered	Inversion	638,540000000001	1,685
4	28,351	80	400	0,6	0,12	Ordered	Inversion	593,680000000001	1,707
4	28,351	80	400	0,65	0,01	Ordered	Inversion	719,060000000001	3,496
4	28,351	80	400	0,65	0,02	Ordered	Inversion	593,680000000001	1,62
4	28,351	80	400	0,65	0,03	Ordered	Inversion	593,680000000001	4,6
4	28,351	80	400	0,65	0,04	Ordered	Inversion	628,620000000001	3,563
4	28,351	80	400	0,65	0,05	Ordered	Inversion	672,800000000001	1,786
4	28,351	80	400	0,65	0,06	Ordered	Inversion	589,840000000001	2,165
4	28,351	80	400	0,65	0,07	Ordered	Inversion	589,840000000001	3,696
4	28,351	80	400	0,65	0,08	Ordered	Inversion	671,240000000001	3,156
4	28,351	80	400	0,65	0,09	Ordered	Inversion	698,120000000001	2,713
4	28,351	80	400	0,65	0,1	Ordered	Inversion	652,920000000001	1,917
4	28,351	80	400	0,65	0,11	Ordered	Inversion	589,84	2,777
4	28,351	80	400	0,65	0,12	Ordered	Inversion	672,800000000001	4,685
4	28,351	80	400	0,7	0,01	Ordered	Inversion	642,140000000001	4,537
4	28,351	80	400	0,7	0,02	Ordered	Inversion	599,220000000001	3,53
4	28,351	80	400	0,7	0,03	Ordered	Inversion	566,320000000001	3,674
4	28,351	80	400	0,7	0,04	Ordered	Inversion	628,620000000001	1,69
4	28,351	80	400	0,7	0,05	Ordered	Inversion	672,800000000001	2,358
4	28,351	80	400	0,7	0,06	Ordered	Inversion	672,800000000001	3,217
4	28,351	80	400	0,7	0,07	Ordered	Inversion	628,620000000001	1,465
4	28,351	80	400	0,7	0,08	Ordered	Inversion	705,360000000001	2,311
4	28,351	80	400	0,7	0,09	Ordered	Inversion	752,160000000001	1,66
4	28,351	80	400	0,7	0,1	Ordered	Inversion	746,760000000001	1,706
4	28,351	80	400	0,7	0,11	Ordered	Inversion	642,140000000001	3,717
4	28,351	80	400	0,7	0,12	Ordered	Inversion	602,48	2,104
4	28,351	80	400	0,75	0,01	Ordered	Inversion	526,96	3,493
4	28,351	80	400	0,75	0,02	Ordered	Inversion	693,600000000001	2,349
4	28,351	80	400	0,75	0,03	Ordered	Inversion	614,100000000001	1,616
4	28,351	80	400	0,75	0,04	Ordered	Inversion	709,060000000001	2,766
4	28,351	80	400	0,75	0,05	Ordered	Inversion	642,140000000001	3,091
4	28,351	80	400	0,75	0,06	Ordered	Inversion	526,96	2,035
4	28,351	80	400	0,75	0,07	Ordered	Inversion	710,560000000001	2,022
4	28,351	80	400	0,75	0,08	Ordered	Inversion	683,200000000001	4,899
4	28,351	80	400	0,75	0,09	Ordered	Inversion	526,96	2,085
4	28,351	80	400	0,75	0,1	Ordered	Inversion	642,140000000001	1,73
4	28,351	80	400	0,75	0,11	Ordered	Inversion	662,740000000001	3,284
4	28,351	80	400	0,75	0,12	Ordered	Inversion	741,420000000001	2,46
4	28,351	80	400	0,8	0,01	Ordered	Inversion	593,340000000001	2,571
4	28,351	80	400	0,8	0,02	Ordered	Inversion	621,040000000001	1,775
4	28,351	80	400	0,8	0,03	Ordered	Inversion	526,96	2,717
4	28,351	80	400	0,8	0,04	Ordered	Inversion	724,460000000001	1,509
4	28,351	80	400	0,8	0,05	Ordered	Inversion	732,920000000001	3,846
4	28,351	80	400	0,8	0,06	Ordered	Inversion	526,96	3,286
4	28,351	80	400	0,8	0,07	Ordered	Inversion	628,620000000001	1,775
4	28,351	80	400	0,8	0,08	Ordered	Inversion	721,500000000001	2,416
4	28,351	80	400	0,8	0,09	Ordered	Inversion	710,560000000001	2,088
4	28,351	80	400	0,8	0,1	Ordered	Inversion	589,840000000001	2,042
4	28,351	80	400	0,8	0,11	Ordered	Inversion	642,140000000001	3,106
4	28,351	80	400	0,8	0,12	Ordered	Inversion	589,840000000001	1,798
4	28,351	80	400	0,85	0,01	Ordered	Inversion	642,140000000001	3,302
4	28,351	80	400	0,85	0,02	Ordered	Inversion	654,820000000001	2,748
4	28,351	80	400	0,85	0,03	Ordered	Inversion	526,96	2,549
4	28,351	80	400	0,85	0,04	Ordered	Inversion	602,48	2,309
4	28,351	80	400	0,85	0,05	Ordered	Inversion	734,520000000001	1,921
4	28,351	80	400	0,85	0,06	Ordered	Inversion	672,800000000001	1,749
4	28,351	80	400	0,85	0,07	Ordered	Inversion	642,140000000001	3,327
4	28,351	80	400	0,85	0,08	Ordered	Inversion	676,640000000001	4,11
4	28,351	80	400	0,85	0,09	Ordered	Inversion	595,040000000001	1,632
4	28,351	80	400	0,85	0,1	Ordered	Inversion	526,96	2,546
4	28,351	80	400	0,85	0,11	Ordered	Inversion	628,620000000001	3,382
4	28,351	80	400	0,85	0,12	Ordered	Inversion	671,240000000001	3,016
4	28,351	80	400	0,9	0,01	Ordered	Inversion	526,96	3,212
4	28,351	80	400	0,9	0,02	Ordered	Inversion	593,680000000001	1,722
4	28,351	80	400	0,9	0,03	Ordered	Inversion	642,140000000001	3,235
4	28,351	80	400	0,9	0,04	Ordered	Inversion	730,000000000001	1,859
4	28,351	80	400	0,9	0,05	Ordered	Inversion	602,48	1,703
4	28,351	80	400	0,9	0,06	Ordered	Inversion	602,48	3,395
4	28,351	80	400	0,9	0,07	Ordered	Inversion	642,140000000001	1,721
4	28,351	80	400	0,9	0,08	Ordered	Inversion	602,48	2,788
4	28,351	80	400	0,9	0,09	Ordered	Inversion	628,620000000001	2,798
4	28,351	80	400	0,9	0,1	Ordered	Inversion	741,080000000001	2,805
4	28,351	80	400	0,9	0,11	Ordered	Inversion	628,620000000001	3,307
4	28,351	80	400	0,9	0,12	Ordered	Inversion	653,220000000001	1,851
4	28,351	80	450	0,6	0,01	Ordered	Inversion	526,96	2,836
4	28,351	80	450	0,6	0,02	Ordered	Inversion	682,860000000001	2,125
4	28,351	80	450	0,6	0,03	Ordered	Inversion	593,680000000001	6,245
4	28,351	80	450	0,6	0,04	Ordered	Inversion	589,840000000001	3,339
